,scene_name,avg_inv_psnr,std_inv_psnr,weighted_avg_inv_psnr,pair_density,coverage_score,mean_cos_sim,view_spread_angle,image_variance_avg,true_psnr,Layers,Feat,n_sample,Lr ,STD
29,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0002,0.12
30,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0005,0.12
31,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0002,0.0
32,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0001,0.14
33,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0002,0.14
34,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0005,0.14
35,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0001,0.0
36,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,128,16,0.0005,0.0
37,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,4,256,16,0.0001,0.0
38,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,4,256,16,0.0001,0.0
39,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,4,256,16,0.0001,0.0
40,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,4,256,16,0.0001,0.0
41,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,4,256,16,0.0001,0.0
42,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,10,256,64,0.0005,0.14
43,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,10,256,64,0.0005,0.14
44,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,10,256,64,0.0005,0.14
45,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,10,256,64,0.0005,0.14
46,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,8,256,64,0.0005,0.14
47,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,256,64,0.0005,0.0
48,JAX_168,0.0685313225283947,0.005670787733472484,0.06891546684877226,0.3333333333333333,1.0,0.9711932176003677,58.826831282123294,0.033180404,18.028658,6,256,16,0.0005,0.0
